"","text","obs_freq","exp_freq","p_value"
"1","A01 vie saint alexis",44,24.2686654336611,8e-05
"2","A02 vie saint barbre",17,13.8678088192349,0.38209
"3","A03 vie saint basille",15,10.8961355008274,0.19702
"4","A04 vie saint christofle",20,25.444952788864,0.25385
"5","A06 saint jean evangeliste",1,28.5714007592719,0
"6","A07 vie saint jean paulus",13,11.4533242480288,0.63981
"7","A08 vie glorieux confesseur",9,11.5771439696291,0.43784
"8","A09 vie saint leu",5,7.80064246081962,0.30668
"9","A10 poines enfer",19,17.6133553976443,0.73355
"10","A11 vie saint sebastien",6,7.92446218241994,0.48598
"11","A12 miracle saint servais",25,15.8179694344398,0.01627
"12","A13 vie seint thibault",29,32.7503163632824,0.48228
"13","A14 miracle seint thomas",1,2.35257471040592,0.40419
"14","A15 vie saint yves",1,0.866738051202181,0.8184
"15","A16 guillaume angleterre",34,29.3452740192738,0.35964
"16","A17 robert deable",27,31.4502092864791,0.39612
"17","A18 richart sans peour",34,25.3211330672637,0.06875
"18","A19 elegy troyes",NA,2.1049352672053,0.11703
"19","A20 vieillards tués",7,4.58132969921153,0.25705
"20","A21 mauvais riche homme",5,3.2193127616081,0.32313
"21","A22 jeu des dez",1,3.96223109120997,0.13054
"22","A23 roy avoit amie",5,6.19098608001558,0.62375
"23","A24 dieu damours",NA,0.619098608001557,0.38921
