"lemma","count_final","rate_final","count_all","rate_all","vs_all","count_not_final","rate_not_final","vs_not_final","diff_rates"
"Jésus",5,0.000732171621027969,10,0.000168163320216594,59466,5,9.49902160077512e-05,52637,7.70786352320984
"malement",5,0.000732171621027969,10,0.000168163320216594,59466,5,9.49902160077512e-05,52637,7.70786352320984
"retorner",5,0.000732171621027969,10,0.000168163320216594,59466,5,9.49902160077512e-05,52637,7.70786352320984
"tour",5,0.000732171621027969,10,0.000168163320216594,59466,5,9.49902160077512e-05,52637,7.70786352320984
"raison",23,0.00336798945672866,47,0.000790367605017993,59466,24,0.000455953036837206,52637,7.3867025430761
"confesser",18,0.00263581783570069,37,0.000622204284801399,59466,19,0.000360962820829455,52637,7.30218649567248
"cure",10,0.00146434324205594,21,0.000353142972454848,59466,11,0.000208978475217053,52637,7.00714865746349
"longuement",8,0.00117147459364475,17,0.00028587764436821,59466,9,0.000170982388813952,52637,6.85143424285319
"vestir",8,0.00117147459364475,17,0.00028587764436821,59466,9,0.000170982388813952,52637,6.85143424285319
"sauver",13,0.00190364621467272,28,0.000470857296606464,59466,15,0.000284970648023254,52637,6.68014838678186
"douleur",12,0.00175721189046713,26,0.000437224632563145,59466,14,0.000265972604821703,52637,6.60674016275129
"santé",6,0.000878605945233563,13,0.000218612316281573,59466,7,0.000132986302410852,52637,6.60674016275129
"somme",6,0.000878605945233563,13,0.000218612316281573,59466,7,0.000132986302410852,52637,6.60674016275129
"mener",41,0.00600380729242935,89,0.00149665354992769,59466,48,0.000911906073674411,52637,6.58380009274174
"porter",28,0.00410016107775663,61,0.00102579625332123,59466,33,0.000626935425651158,52637,6.54000541363259
"amer",38,0.00556450431981256,83,0.00139575555779773,59466,45,0.000854911944069761,52637,6.50886253071053
"descendre",10,0.00146434324205594,22,0.000369959304476508,59466,12,0.000227976518418603,52637,6.42321960267487
"convent",5,0.000732171621027969,11,0.000184979652238254,59466,6,0.000113988259209301,52637,6.42321960267487
"journée",5,0.000732171621027969,11,0.000184979652238254,59466,6,0.000113988259209301,52637,6.42321960267487
"loyer",5,0.000732171621027969,11,0.000184979652238254,59466,6,0.000113988259209301,52637,6.42321960267487
"plaisir",5,0.000732171621027969,11,0.000184979652238254,59466,6,0.000113988259209301,52637,6.42321960267487
"tort",5,0.000732171621027969,11,0.000184979652238254,59466,6,0.000113988259209301,52637,6.42321960267487
"image",9,0.00131790891785034,20,0.000336326640433189,59466,11,0.000208978475217053,52637,6.30643379171714
"traire",17,0.00248938351149509,38,0.000639020616823059,59466,21,0.000398958907232555,52637,6.23969904259844
"jeter",20,0.00292868648411188,45,0.000756734940974675,59466,25,0.000474951080038756,52637,6.16629081856787
"voie",12,0.00175721189046713,27,0.000454040964584805,59466,15,0.000284970648023254,52637,6.16629081856787
"departir",8,0.00117147459364475,18,0.00030269397638987,59466,10,0.000189980432015502,52637,6.16629081856787
"mander",18,0.00263581783570069,41,0.000689469612888037,59466,23,0.000436954993635656,52637,6.03224101816422
"decevoir",7,0.00102504026943916,16,0.000269061312346551,59466,9,0.000170982388813952,52637,5.99500496249654
"aidier",10,0.00146434324205594,23,0.000386775636498167,59466,13,0.000246974561620153,52637,5.92912578708449
"doner",16,0.0023429491872895,37,0.000622204284801399,59466,21,0.000398958907232555,52637,5.87265792244559
"morir",15,0.00219651486308391,35,0.00058857162075808,59466,20,0.000379960864031005,52637,5.78089764240738
"erramment",12,0.00175721189046713,28,0.000470857296606464,59466,16,0.000303968691224804,52637,5.78089764240738
"clarté",6,0.000878605945233563,14,0.000235428648303232,59466,8,0.000151984345612402,52637,5.78089764240738
"oster",6,0.000878605945233563,14,0.000235428648303232,59466,8,0.000151984345612402,52637,5.78089764240738
"amener",8,0.00117147459364475,19,0.000319510308411529,59466,11,0.000208978475217053,52637,5.60571892597079
"devenir",8,0.00117147459364475,19,0.000319510308411529,59466,11,0.000208978475217053,52637,5.60571892597079
"appeler",5,0.000732171621027969,12,0.000201795984259913,59466,7,0.000132986302410852,52637,5.50561680229274
"chapelle",5,0.000732171621027969,12,0.000201795984259913,59466,7,0.000132986302410852,52637,5.50561680229274
"escrïer",5,0.000732171621027969,12,0.000201795984259913,59466,7,0.000132986302410852,52637,5.50561680229274
"felon",5,0.000732171621027969,12,0.000201795984259913,59466,7,0.000132986302410852,52637,5.50561680229274
"pur",5,0.000732171621027969,12,0.000201795984259913,59466,7,0.000132986302410852,52637,5.50561680229274
"taire",5,0.000732171621027969,12,0.000201795984259913,59466,7,0.000132986302410852,52637,5.50561680229274
"trouver",36,0.00527163567140138,88,0.00147983721790603,59466,52,0.000987898246480612,52637,5.33621320837604
"passer",13,0.00190364621467272,32,0.000538122624693102,59466,19,0.000360962820829455,52637,5.27380135798568
"manger",17,0.00248938351149509,42,0.000706285944909696,59466,25,0.000474951080038756,52637,5.24134719578269
"parler",38,0.00556450431981256,94,0.00158073521003599,59466,56,0.00106389041928681,52637,5.23033596217811
"pardonner",8,0.00117147459364475,20,0.000336326640433189,59466,12,0.000227976518418603,52637,5.13857568213989
"baiser",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"bas",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"chëoir",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"jus",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"plenté",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"tendre",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"tourmenter",4,0.000585737296822375,10,0.000168163320216594,59466,6,0.000113988259209301,52637,5.13857568213989
"escuier",6,0.000878605945233563,15,0.000252244980324892,59466,9,0.000170982388813952,52637,5.13857568213989
"ester",6,0.000878605945233563,15,0.000252244980324892,59466,9,0.000170982388813952,52637,5.13857568213989
"manoir",6,0.000878605945233563,15,0.000252244980324892,59466,9,0.000170982388813952,52637,5.13857568213989
"lever",20,0.00292868648411188,52,0.000874449265126291,59466,32,0.000607937382449608,52637,4.81741470200615
"batre",6,0.000878605945233563,16,0.000269061312346551,59466,10,0.000189980432015502,52637,4.6247181139259
"ça",7,0.00102504026943916,19,0.000319510308411529,59466,12,0.000227976518418603,52637,4.49625372187241
"reine",7,0.00102504026943916,19,0.000319510308411529,59466,12,0.000227976518418603,52637,4.49625372187241
"penser",18,0.00263581783570069,49,0.000824000269061312,59466,31,0.000588939339248057,52637,4.47553365863797
"aventure",4,0.000585737296822375,11,0.000184979652238254,59466,7,0.000132986302410852,52637,4.40449344183419
"mouvoir",4,0.000585737296822375,11,0.000184979652238254,59466,7,0.000132986302410852,52637,4.40449344183419
"tart",4,0.000585737296822375,11,0.000184979652238254,59466,7,0.000132986302410852,52637,4.40449344183419
"metre",34,0.00497876702299019,94,0.00158073521003599,59466,60,0.00113988259209301,52637,4.36778932981891
"pleurer",14,0.00205008053887831,39,0.000655836948844718,59466,25,0.000474951080038756,52637,4.31640357299751
"pitié",10,0.00146434324205594,28,0.000470857296606464,59466,18,0.000341964777627904,52637,4.28214640178324
"moutier",18,0.00263581783570069,51,0.000857632933104631,59466,33,0.000626935425651158,52637,4.2042891944781
"envoyer",6,0.000878605945233563,17,0.00028587764436821,59466,11,0.000208978475217053,52637,4.20428919447809
"avant",13,0.00190364621467272,37,0.000622204284801399,59466,24,0.000455953036837206,52637,4.17509274173866
"requérir",13,0.00190364621467272,37,0.000622204284801399,59466,24,0.000455953036837206,52637,4.17509274173866
"regarder",11,0.00161077756626153,32,0.000538122624693102,59466,21,0.000398958907232555,52637,4.03745232168134
"pendre",12,0.00175721189046713,35,0.00058857162075808,59466,23,0.000436954993635656,52637,4.02149401210948
"fin",14,0.00205008053887831,41,0.000689469612888037,59466,27,0.000512947166441857,52637,3.99666997499769
"merci",14,0.00205008053887831,41,0.000689469612888037,59466,27,0.000512947166441857,52637,3.99666997499769
"herbergier",7,0.00102504026943916,21,0.000353142972454848,59466,14,0.000265972604821703,52637,3.85393176160492
"paradis",12,0.00175721189046713,36,0.00060538795277974,59466,24,0.000455953036837206,52637,3.85393176160492
"torner",8,0.00117147459364475,24,0.000403591968519826,59466,16,0.000303968691224804,52637,3.85393176160492
"courir",6,0.000878605945233563,18,0.00030269397638987,59466,12,0.000227976518418603,52637,3.85393176160492
"hoir",6,0.000878605945233563,18,0.00030269397638987,59466,12,0.000227976518418603,52637,3.85393176160492
"tourner",6,0.000878605945233563,18,0.00030269397638987,59466,12,0.000227976518418603,52637,3.85393176160492
"assëoir",4,0.000585737296822375,12,0.000201795984259913,59466,8,0.000151984345612402,52637,3.85393176160492
"glorieux",4,0.000585737296822375,12,0.000201795984259913,59466,8,0.000151984345612402,52637,3.85393176160492
"nu",4,0.000585737296822375,12,0.000201795984259913,59466,8,0.000151984345612402,52637,3.85393176160492
"ome",4,0.000585737296822375,12,0.000201795984259913,59466,8,0.000151984345612402,52637,3.85393176160492
"crïer",11,0.00161077756626153,33,0.000554938956714761,59466,22,0.000417956950434105,52637,3.85393176160492
"errer",10,0.00146434324205594,30,0.000504489960649783,59466,20,0.000379960864031005,52637,3.85393176160492
"salüer",5,0.000732171621027969,15,0.000252244980324892,59466,10,0.000189980432015502,52637,3.85393176160492
"donner",37,0.00541806999560697,112,0.00188342918642586,59466,75,0.00142485324011627,52637,3.80254600478352
"ami",29,0.00424659540196222,90,0.00151346988194935,59466,61,0.00115888063529456,52637,3.66439413398501
"couchier",9,0.00131790891785034,28,0.000470857296606464,59466,19,0.000360962820829455,52637,3.65109324783624
"mer",8,0.00117147459364475,25,0.000420408300541486,59466,17,0.000322966734426354,52637,3.62722989327522
"recevoir",8,0.00117147459364475,25,0.000420408300541486,59466,17,0.000322966734426354,52637,3.62722989327522
"montrer",11,0.00161077756626153,35,0.00058857162075808,59466,24,0.000455953036837206,52637,3.53277078147118
"briément",5,0.000732171621027969,16,0.000269061312346551,59466,11,0.000208978475217053,52637,3.50357432873175
"chemin",9,0.00131790891785034,29,0.000487673628628124,59466,20,0.000379960864031005,52637,3.46853858544443
"rendre",13,0.00190364621467272,42,0.000706285944909696,59466,29,0.000550943252844957,52637,3.45524916557682
"glouton",4,0.000585737296822375,13,0.000218612316281573,59466,9,0.000170982388813952,52637,3.4257171214266
"pèlerin",4,0.000585737296822375,13,0.000218612316281573,59466,9,0.000170982388813952,52637,3.4257171214266
"plorer",4,0.000585737296822375,13,0.000218612316281573,59466,9,0.000170982388813952,52637,3.4257171214266
"retenir",4,0.000585737296822375,13,0.000218612316281573,59466,9,0.000170982388813952,52637,3.4257171214266
"sentir",4,0.000585737296822375,13,0.000218612316281573,59466,9,0.000170982388813952,52637,3.4257171214266
"vivre",10,0.00146434324205594,33,0.000554938956714761,59466,23,0.000436954993635656,52637,3.35124501009123
"argent",6,0.000878605945233563,20,0.000336326640433189,59466,14,0.000265972604821703,52637,3.30337008137565
"retourner",6,0.000878605945233563,20,0.000336326640433189,59466,14,0.000265972604821703,52637,3.30337008137565
"garir",3,0.000439302972616781,10,0.000168163320216594,59466,7,0.000132986302410852,52637,3.30337008137565
"mortel",3,0.000439302972616781,10,0.000168163320216594,59466,7,0.000132986302410852,52637,3.30337008137565
"personne",3,0.000439302972616781,10,0.000168163320216594,59466,7,0.000132986302410852,52637,3.30337008137565
"sens",3,0.000439302972616781,10,0.000168163320216594,59466,7,0.000132986302410852,52637,3.30337008137565
"valeton",3,0.000439302972616781,10,0.000168163320216594,59466,7,0.000132986302410852,52637,3.30337008137565
"église",5,0.000732171621027969,17,0.00028587764436821,59466,12,0.000227976518418603,52637,3.21160980133743
"apeler",14,0.00205008053887831,48,0.000807183937039653,59466,34,0.000645933468852708,52637,3.17382615661582
"vertu",9,0.00131790891785034,31,0.000521306292671443,59466,22,0.000417956950434105,52637,3.15321689585857
"tenir",22,0.00322155513252306,76,0.00127804123364612,59466,54,0.00102589433288371,52637,3.14024069464105
"maintenant",13,0.00190364621467272,45,0.000756734940974675,59466,32,0.000607937382449608,52637,3.131319556304
"partir",13,0.00190364621467272,45,0.000756734940974675,59466,32,0.000607937382449608,52637,3.131319556304
"peine",10,0.00146434324205594,35,0.00058857162075808,59466,25,0.000474951080038756,52637,3.08314540928394
"revenir",10,0.00146434324205594,35,0.00058857162075808,59466,25,0.000474951080038756,52637,3.08314540928394
"jesir",4,0.000585737296822375,14,0.000235428648303232,59466,10,0.000189980432015502,52637,3.08314540928394
"perdre",12,0.00175721189046713,43,0.000723102276931356,59466,31,0.000588939339248057,52637,2.98368910575865
"petit",10,0.00146434324205594,36,0.00060538795277974,59466,26,0.000493949123240306,52637,2.96456289354225
"entrer",16,0.0023429491872895,58,0.000975347257256247,59466,42,0.00079791781446511,52637,2.9363289612228
"traître",3,0.000439302972616781,11,0.000184979652238254,59466,8,0.000151984345612402,52637,2.89044882120369
"vendre",3,0.000439302972616781,11,0.000184979652238254,59466,8,0.000151984345612402,52637,2.89044882120369
"aller",24,0.00351442378093425,89,0.00149665354992769,59466,65,0.00123487280810077,52637,2.84598037780056
"chrétien",4,0.000585737296822375,15,0.000252244980324892,59466,11,0.000208978475217053,52637,2.8028594629854
"service",4,0.000585737296822375,15,0.000252244980324892,59466,11,0.000208978475217053,52637,2.8028594629854
"défendre",5,0.000732171621027969,19,0.000319510308411529,59466,14,0.000265972604821703,52637,2.75280840114637
"part",10,0.00146434324205594,39,0.000655836948844718,59466,29,0.000550943252844957,52637,2.65788397352063
"entendre",25,0.00366085810513984,99,0.00166481687014428,59466,74,0.00140585519691472,52637,2.60400794703035
"premier",4,0.000585737296822375,16,0.000269061312346551,59466,12,0.000227976518418603,52637,2.56928784106995
"servir",23,0.00336798945672866,92,0.00154710254599267,59466,69,0.00131086498090697,52637,2.56928784106995
"priier",13,0.00190364621467272,52,0.000874449265126291,59466,39,0.000740923684860459,52637,2.56928784106995
"gésir",3,0.000439302972616781,12,0.000201795984259913,59466,9,0.000170982388813952,52637,2.56928784106995
"denier",6,0.000878605945233563,25,0.000420408300541486,59466,19,0.000360962820829455,52637,2.43406216522416
"chastelain",5,0.000732171621027969,21,0.000353142972454848,59466,16,0.000303968691224804,52637,2.40870735100308
"renoiier",5,0.000732171621027969,21,0.000353142972454848,59466,16,0.000303968691224804,52637,2.40870735100308
"dépendre",4,0.000585737296822375,17,0.00028587764436821,59466,13,0.000246974561620153,52637,2.3716503148338
"mourir",9,0.00131790891785034,39,0.000655836948844718,59466,30,0.000569941296046507,52637,2.31235905696295
"issir",6,0.000878605945233563,26,0.000437224632563145,59466,20,0.000379960864031005,52637,2.31235905696295
"jurer",3,0.000439302972616781,13,0.000218612316281573,59466,10,0.000189980432015502,52637,2.31235905696295
"trover",3,0.000439302972616781,13,0.000218612316281573,59466,10,0.000189980432015502,52637,2.31235905696295
"voir",22,0.00322155513252306,99,0.00166481687014428,59466,77,0.00146284932651937,52637,2.2022467209171
"baron",4,0.000585737296822375,18,0.00030269397638987,59466,14,0.000265972604821703,52637,2.2022467209171
"garder",15,0.00219651486308391,68,0.00114351057747284,59466,53,0.00100689628968216,52637,2.18147080845562
"ja",17,0.00248938351149509,78,0.00131167389768944,59466,61,0.00115888063529456,52637,2.14809311302569
"vilain",9,0.00131790891785034,44,0.000739918608953015,59466,35,0.000664931512054258,52637,1.98202204882539
"gent",14,0.00205008053887831,70,0.00117714324151616,59466,56,0.00106389041928681,52637,1.92696588080246
"dolent",7,0.00102504026943916,35,0.00058857162075808,59466,28,0.000531945209643407,52637,1.92696588080246
"querre",6,0.000878605945233563,30,0.000504489960649783,59466,24,0.000455953036837206,52637,1.92696588080246
"larron",4,0.000585737296822375,20,0.000336326640433189,59466,16,0.000303968691224804,52637,1.92696588080246
"paix",4,0.000585737296822375,20,0.000336326640433189,59466,16,0.000303968691224804,52637,1.92696588080246
"autel",3,0.000439302972616781,15,0.000252244980324892,59466,12,0.000227976518418603,52637,1.92696588080246
"œil",3,0.000439302972616781,15,0.000252244980324892,59466,12,0.000227976518418603,52637,1.92696588080246
"oraison",3,0.000439302972616781,15,0.000252244980324892,59466,12,0.000227976518418603,52637,1.92696588080246
"penance",3,0.000439302972616781,15,0.000252244980324892,59466,12,0.000227976518418603,52637,1.92696588080246
"aimer",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"engendrer",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"jornee",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"lectre",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"noir",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"pechier",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"requerre",2,0.000292868648411188,10,0.000168163320216594,59466,8,0.000151984345612402,52637,1.92696588080246
"convenir",9,0.00131790891785034,46,0.000773551272996334,59466,37,0.000702927598457359,52637,1.87488572186185
"mari",8,0.00117147459364475,41,0.000689469612888037,59466,33,0.000626935425651158,52637,1.8685729753236
"souvent",7,0.00102504026943916,36,0.00060538795277974,59466,29,0.000550943252844957,52637,1.86051878146444
"père",17,0.00248938351149509,88,0.00147983721790603,59466,71,0.00134886106731007,52637,1.84554478724743
"joie",10,0.00146434324205594,52,0.000874449265126291,59466,42,0.00079791781446511,52637,1.83520560076425
"lit",5,0.000732171621027969,26,0.000437224632563145,59466,21,0.000398958907232555,52637,1.83520560076425
"plaire",7,0.00102504026943916,37,0.000622204284801399,59466,30,0.000569941296046507,52637,1.79850148874896
