"lemma","count_final","rate_final","count_all","rate_all","vs_all","count_not_final","rate_not_final","vs_not_final","diff_rates"
"dormir",14,0.00119017257502338,40,0.00039002320638078,102558,26,0.000286359381023184,90795,4.15621995958645
"metre",51,0.00433562866615659,146,0.00142358470328985,102558,95,0.00104631312296933,90795,4.14372004993356
"perdre",24,0.00204029584289722,69,0.000672790031006845,102558,45,0.000495622005617049,90795,4.11663691235229
"apeler",16,0.00136019722859815,46,0.000448526687337897,102558,30,0.000330414670411366,90795,4.11663691235229
"mander",17,0.00144520955538553,49,0.000477778427816455,102558,32,0.000352442315105457,90795,4.10055629941342
"prière",9,0.000765110941086458,26,0.000253515084147507,102558,17,0.000187234979899774,90795,4.08636752329088
"esposer",11,0.000935135594661226,32,0.000312018565104624,102558,21,0.000231290269287956,90795,4.04312553891743
"issir",23,0.00195528351610984,67,0.000653288870687806,102558,44,0.000484608183270004,90795,4.03477197375438
"paradis",21,0.00178525886253507,62,0.000604535969890208,102558,41,0.000451566716228867,90795,3.95347752253345
"ardre",15,0.00127518490181076,45,0.000438776107178377,102558,30,0.000330414670411366,90795,3.85934710533027
"vertu",11,0.000935135594661226,33,0.000321769145264143,102558,22,0.000242304091635002,90795,3.85934710533027
"vif",10,0.000850123267873842,30,0.000292517404785585,102558,20,0.000220276446940911,90795,3.85934710533027
"batre",7,0.000595086287511689,21,0.000204762183349909,102558,14,0.000154193512858638,90795,3.85934710533027
"conforter",7,0.000595086287511689,21,0.000204762183349909,102558,14,0.000154193512858638,90795,3.85934710533027
"courroucer",7,0.000595086287511689,21,0.000204762183349909,102558,14,0.000154193512858638,90795,3.85934710533027
"reclamer",6,0.000510073960724305,18,0.000175510442871351,102558,12,0.000132165868164546,90795,3.85934710533027
"requerre",6,0.000510073960724305,18,0.000175510442871351,102558,12,0.000132165868164546,90795,3.85934710533027
"chasser",4,0.000340049307149537,12,0.000117006961914234,102558,8,8.81105787763643e-05,90795,3.85934710533027
"ermitage",4,0.000340049307149537,12,0.000117006961914234,102558,8,8.81105787763643e-05,90795,3.85934710533027
"ost",4,0.000340049307149537,12,0.000117006961914234,102558,8,8.81105787763643e-05,90795,3.85934710533027
"sacrer",4,0.000340049307149537,12,0.000117006961914234,102558,8,8.81105787763643e-05,90795,3.85934710533027
"plein",21,0.00178525886253507,64,0.000624037130209247,102558,43,0.000473594360922958,90795,3.76959484706678
"mer",14,0.00119017257502338,43,0.000419274946859338,102558,29,0.000319400848064321,90795,3.72626617066371
"crïer",12,0.00102014792144861,37,0.000360771465902221,102558,25,0.000275345558676139,90795,3.70497322111706
"fïer",12,0.00102014792144861,37,0.000360771465902221,102558,25,0.000275345558676139,90795,3.70497322111706
"öir",23,0.00195528351610984,71,0.000692291191325884,102558,48,0.000528663472658186,90795,3.69854097594151
"gésir",10,0.000850123267873842,31,0.000302267984945104,102558,21,0.000231290269287956,90795,3.67556867174312
"baron",9,0.000765110941086458,28,0.000273016244466546,102558,19,0.000209262624593865,90795,3.65622357347078
"espee",9,0.000765110941086458,28,0.000273016244466546,102558,19,0.000209262624593865,90795,3.65622357347078
"tolir",9,0.000765110941086458,28,0.000273016244466546,102558,19,0.000209262624593865,90795,3.65622357347078
"lire",8,0.000680098614299073,25,0.000243764503987987,102558,17,0.000187234979899774,90795,3.63232668736967
"requérir",14,0.00119017257502338,44,0.000429025527018858,102558,30,0.000330414670411366,90795,3.60205729830826
"recorder",7,0.000595086287511689,22,0.000214512763509429,102558,15,0.000165207335205683,90795,3.60205729830826
"tort",13,0.00110516024823599,41,0.000399773786540299,102558,28,0.000308387025717275,90795,3.58367945494954
"entendre",50,0.00425061633936921,158,0.00154059166520408,102558,108,0.00118949281348092,90795,3.57346954197247
"convertir",6,0.000510073960724305,19,0.00018526102303087,102558,13,0.000143179690511592,90795,3.5624742510741
"guise",6,0.000510073960724305,19,0.00018526102303087,102558,13,0.000143179690511592,90795,3.5624742510741
"demorer",5,0.000425061633936921,16,0.000156009282552312,102558,11,0.000121152045817501,90795,3.50849736848207
"occire",5,0.000425061633936921,16,0.000156009282552312,102558,11,0.000121152045817501,90795,3.50849736848207
"devenir",9,0.000765110941086458,29,0.000282766824626065,102558,20,0.000220276446940911,90795,3.47341239479725
"faillir",4,0.000340049307149537,13,0.000126757542073753,102558,9,9.91244011234099e-05,90795,3.43053076029358
"image",4,0.000340049307149537,13,0.000126757542073753,102558,9,9.91244011234099e-05,90795,3.43053076029358
"morir",12,0.00102014792144861,39,0.00038027262622126,102558,27,0.00029737320337023,90795,3.43053076029358
"avant",15,0.00127518490181076,49,0.000477778427816455,102558,34,0.000374469959799548,90795,3.40530626940906
"faim",7,0.000595086287511689,23,0.000224263343668948,102558,16,0.000176221157552729,90795,3.37692871716399
"chemin",6,0.000510073960724305,20,0.00019501160319039,102558,14,0.000154193512858638,90795,3.30801180456881
"ferir",6,0.000510073960724305,20,0.00019501160319039,102558,14,0.000154193512858638,90795,3.30801180456881
"tour",6,0.000510073960724305,20,0.00019501160319039,102558,14,0.000154193512858638,90795,3.30801180456881
"aval",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"embler",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"méfait",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"palais",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"piéça",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"refuser",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"trembler",3,0.000255036980362153,10,9.75058015951949e-05,102558,7,7.70967564293188e-05,90795,3.30801180456881
"moutier",11,0.000935135594661226,37,0.000360771465902221,102558,26,0.000286359381023184,90795,3.26560139681792
"nu",8,0.000680098614299073,27,0.000263265664307026,102558,19,0.000209262624593865,90795,3.24997650975181
"recevoir",13,0.00110516024823599,44,0.000429025527018858,102558,31,0.000341428492758412,90795,3.23687176576087
"boire",5,0.000425061633936921,17,0.000165759862711831,102558,12,0.000132165868164546,90795,3.21612258777523
"querre",17,0.00144520955538553,58,0.00056553364925213,102558,41,0.000451566716228867,90795,3.20043418490803
"tirer",9,0.000765110941086458,31,0.000302267984945104,102558,22,0.000242304091635002,90795,3.15764763163386
"tenir",41,0.00348550539828275,142,0.00138458238265177,102558,101,0.0011123960570516,90795,3.13333131323844
"laisser",28,0.00238034515004676,98,0.00095555685563291,102558,70,0.000770967564293188,90795,3.08747768426422
"vivre",16,0.00136019722859815,56,0.000546032488933092,102558,40,0.000440552893881822,90795,3.08747768426422
"retenir",8,0.000680098614299073,28,0.000273016244466546,102558,20,0.000220276446940911,90795,3.08747768426422
"jurer",6,0.000510073960724305,21,0.000204762183349909,102558,15,0.000165207335205683,90795,3.08747768426422
"biere",4,0.000340049307149537,14,0.000136508122233273,102558,10,0.000110138223470455,90795,3.08747768426422
"tüer",4,0.000340049307149537,14,0.000136508122233273,102558,10,0.000110138223470455,90795,3.08747768426422
"armer",9,0.000765110941086458,32,0.000312018565104624,102558,23,0.000253317913982047,90795,3.02035860417152
"matin",9,0.000765110941086458,32,0.000312018565104624,102558,23,0.000253317913982047,90795,3.02035860417152
"conquerre",5,0.000425061633936921,18,0.000175510442871351,102558,13,0.000143179690511592,90795,2.96872854256175
"emporter",5,0.000425061633936921,18,0.000175510442871351,102558,13,0.000143179690511592,90795,2.96872854256175
"pechëor",5,0.000425061633936921,18,0.000175510442871351,102558,13,0.000143179690511592,90795,2.96872854256175
"donner",40,0.00340049307149537,145,0.00141383412313033,102558,105,0.00115645134643978,90795,2.94045493739449
"sentir",9,0.000765110941086458,33,0.000321769145264143,102558,24,0.000264331736329093,90795,2.8945103289977
"aider",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"chevauchier",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"chief",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"détruire",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"lusure",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"moitié",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"pis",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"poisson",3,0.000255036980362153,11,0.000107256381754714,102558,8,8.81105787763643e-05,90795,2.8945103289977
"fin",17,0.00144520955538553,63,0.000614286550049728,102558,46,0.000506635827964095,90795,2.85256090393977
"dur",7,0.000595086287511689,26,0.000253515084147507,102558,19,0.000209262624593865,90795,2.84372944603283
"hardi",7,0.000595086287511689,26,0.000253515084147507,102558,19,0.000209262624593865,90795,2.84372944603283
"combattre",4,0.000340049307149537,15,0.000146258702392792,102558,11,0.000121152045817501,90795,2.80679789478565
"mois",4,0.000340049307149537,15,0.000146258702392792,102558,11,0.000121152045817501,90795,2.80679789478565
"rire",4,0.000340049307149537,15,0.000146258702392792,102558,11,0.000121152045817501,90795,2.80679789478565
"Sans",4,0.000340049307149537,15,0.000146258702392792,102558,11,0.000121152045817501,90795,2.80679789478565
"pucelle",9,0.000765110941086458,34,0.000331519725423663,102558,25,0.000275345558676139,90795,2.7787299158378
"revenir",10,0.000850123267873842,38,0.000370522046061741,102558,28,0.000308387025717275,90795,2.75667650380734
"repentir",5,0.000425061633936921,19,0.00018526102303087,102558,14,0.000154193512858638,90795,2.75667650380734
"souvenir",5,0.000425061633936921,19,0.00018526102303087,102558,14,0.000154193512858638,90795,2.75667650380734
"häir",6,0.000510073960724305,23,0.000224263343668948,102558,17,0.000187234979899774,90795,2.72424501552725
"ariere",7,0.000595086287511689,27,0.000263265664307026,102558,20,0.000220276446940911,90795,2.70154297373119
"douter",11,0.000935135594661226,43,0.000419274946859338,102558,32,0.000352442315105457,90795,2.65330113491456
"penser",14,0.00119017257502338,55,0.000536281908773572,102558,41,0.000451566716228867,90795,2.63565168168897
"jesir",10,0.000850123267873842,40,0.00039002320638078,102558,30,0.000330414670411366,90795,2.57289807022018
"quérir",10,0.000850123267873842,40,0.00039002320638078,102558,30,0.000330414670411366,90795,2.57289807022018
"vin",5,0.000425061633936921,20,0.00019501160319039,102558,15,0.000165207335205683,90795,2.57289807022018
"couvrir",4,0.000340049307149537,16,0.000156009282552312,102558,12,0.000132165868164546,90795,2.57289807022018
"chevaucher",3,0.000255036980362153,12,0.000117006961914234,102558,9,9.91244011234099e-05,90795,2.57289807022018
"aller",59,0.00501572728045567,236,0.0023011369176466,102558,177,0.00194944655542706,90795,2.57289807022018
"priier",18,0.00153022188217292,74,0.000721542931804442,102558,56,0.00061677405143455,90795,2.4810088534266
"petit",15,0.00127518490181076,62,0.000604535969890208,102558,47,0.00051764965031114,90795,2.46341304595549
"aler",64,0.00544078891439259,265,0.00258390374227267,102558,201,0.00221377829175615,90795,2.45769367901629
"falir",13,0.00110516024823599,54,0.000526531328614053,102558,41,0.000451566716228867,90795,2.44739084728261
"tendrement",6,0.000510073960724305,25,0.000243764503987987,102558,19,0.000209262624593865,90795,2.43748238231386
"prier",14,0.00119017257502338,59,0.00057528422941165,102558,45,0.000495622005617049,90795,2.4013715322055
"gent",36,0.00306044376434583,153,0.00149183876440648,102558,117,0.00128861721460433,90795,2.3749828340494
"penitence",4,0.000340049307149537,17,0.000165759862711831,102558,13,0.000143179690511592,90795,2.3749828340494
"veillier",4,0.000340049307149537,17,0.000165759862711831,102558,13,0.000143179690511592,90795,2.3749828340494
"garder",29,0.00246535747683414,124,0.00120907193978042,102558,95,0.00104631312296933,90795,2.35623296957006
"trover",7,0.000595086287511689,30,0.000292517404785585,102558,23,0.000253317913982047,90795,2.34916780324451
"souvent",16,0.00136019722859815,69,0.000672790031006845,102558,53,0.000583732584393414,90795,2.33017183718054
"créance",3,0.000255036980362153,13,0.000126757542073753,102558,10,0.000110138223470455,90795,2.31560826319816
"environ",3,0.000255036980362153,13,0.000126757542073753,102558,10,0.000110138223470455,90795,2.31560826319816
"laver",3,0.000255036980362153,13,0.000126757542073753,102558,10,0.000110138223470455,90795,2.31560826319816
"oster",3,0.000255036980362153,13,0.000126757542073753,102558,10,0.000110138223470455,90795,2.31560826319816
"despit",8,0.000680098614299073,35,0.000341270305583182,102558,27,0.00029737320337023,90795,2.28702050686238
"cité",14,0.00119017257502338,62,0.000604535969890208,102558,48,0.000528663472658186,90795,2.25128581144266
"servir",26,0.00221032049647199,116,0.00113106729850426,102558,90,0.000991244011234099,90795,2.22984499419082
"non",14,0.00119017257502338,63,0.000614286550049728,102558,49,0.000539677295005232,90795,2.20534120304587
"sens",8,0.000680098614299073,36,0.000351020885742702,102558,28,0.000308387025717275,90795,2.20534120304587
"choir",6,0.000510073960724305,27,0.000263265664307026,102558,21,0.000231290269287956,90795,2.20534120304587
"otroiier",4,0.000340049307149537,18,0.000175510442871351,102558,14,0.000154193512858638,90795,2.20534120304587
"peine",16,0.00136019722859815,73,0.000711792351644923,102558,57,0.000627787873781596,90795,2.16665100650121
"traire",10,0.000850123267873842,46,0.000448526687337897,102558,36,0.000396497604493639,90795,2.14408172518349
"mourir",23,0.00195528351610984,106,0.00103356149690907,102558,83,0.00091414725480478,90795,2.13891526319509
"oraison",12,0.00102014792144861,56,0.000546032488933092,102558,44,0.000484608183270004,90795,2.10509842108924
"ire",3,0.000255036980362153,14,0.000136508122233273,102558,11,0.000121152045817501,90795,2.10509842108924
"message",3,0.000255036980362153,14,0.000136508122233273,102558,11,0.000121152045817501,90795,2.10509842108924
"user",3,0.000255036980362153,14,0.000136508122233273,102558,11,0.000121152045817501,90795,2.10509842108924
"assez",13,0.00110516024823599,61,0.000594785389730689,102558,48,0.000528663472658186,90795,2.0904796820539
"envoyer",7,0.000595086287511689,33,0.000321769145264143,102558,26,0.000286359381023184,90795,2.07810997979322
"valoir",11,0.000935135594661226,52,0.000507030168295014,102558,41,0.000451566716228867,90795,2.0708691784699
"lit",9,0.000765110941086458,43,0.000419274946859338,102558,34,0.000374469959799548,90795,2.04318376164544
"ici",5,0.000425061633936921,24,0.000234013923828468,102558,19,0.000209262624593865,90795,2.03123531859488
"os",5,0.000425061633936921,24,0.000234013923828468,102558,19,0.000209262624593865,90795,2.03123531859488
"voir",46,0.00391056703221967,222,0.00216462879541333,102558,176,0.00193843273308002,90795,2.01738598687719
"nom",17,0.00144520955538553,84,0.000819048733399637,102558,67,0.000737926097252051,90795,1.95847465046611
"connaître",9,0.000765110941086458,45,0.000438776107178377,102558,36,0.000396497604493639,90795,1.92967355266514
"courtois",5,0.000425061633936921,25,0.000243764503987987,102558,20,0.000220276446940911,90795,1.92967355266514
"respondre",5,0.000425061633936921,25,0.000243764503987987,102558,20,0.000220276446940911,90795,1.92967355266514
"noir",4,0.000340049307149537,20,0.00019501160319039,102558,16,0.000176221157552729,90795,1.92967355266514
"demain",3,0.000255036980362153,15,0.000146258702392792,102558,12,0.000132165868164546,90795,1.92967355266514
"dent",3,0.000255036980362153,15,0.000146258702392792,102558,12,0.000132165868164546,90795,1.92967355266514
"fête",2,0.000170024653574768,10,9.75058015951949e-05,102558,8,8.81105787763643e-05,90795,1.92967355266514
"garir",2,0.000170024653574768,10,9.75058015951949e-05,102558,8,8.81105787763643e-05,90795,1.92967355266514
"joyeux",2,0.000170024653574768,10,9.75058015951949e-05,102558,8,8.81105787763643e-05,90795,1.92967355266514
"méfaire",2,0.000170024653574768,10,9.75058015951949e-05,102558,8,8.81105787763643e-05,90795,1.92967355266514
"solas",2,0.000170024653574768,10,9.75058015951949e-05,102558,8,8.81105787763643e-05,90795,1.92967355266514
"ouïr",42,0.00357051772507014,215,0.00209637473429669,102558,173,0.00190539126603888,90795,1.8739026407384
"fait",6,0.000510073960724305,31,0.000302267984945104,102558,25,0.000275345558676139,90795,1.85248661055853
"doner",9,0.000765110941086458,47,0.000458277267497416,102558,38,0.000418525249187731,90795,1.82811178673539
"mettre",22,0.00187027118932245,116,0.00113106729850426,102558,94,0.00103529930062228,90795,1.80650290036736
"honneur",7,0.000595086287511689,37,0.000360771465902221,102558,30,0.000330414670411366,90795,1.80102864915413
"main",18,0.00153022188217292,96,0.000936055695313871,102558,78,0.000859078143069552,90795,1.78123712553705
"garde",3,0.000255036980362153,16,0.000156009282552312,102558,13,0.000143179690511592,90795,1.78123712553705
"part",11,0.000935135594661226,59,0.00057528422941165,102558,48,0.000528663472658186,90795,1.76886742327638
"fois",9,0.000765110941086458,49,0.000477778427816455,102558,40,0.000440552893881822,90795,1.73670619739862
"mieux",8,0.000680098614299073,44,0.000429025527018858,102558,36,0.000396497604493639,90795,1.71526538014679
"merveille",4,0.000340049307149537,22,0.000214512763509429,102558,18,0.00019824880224682,90795,1.71526538014679
"abbaye",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"cheminer",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"créature",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"doute",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"lendemain",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"marchëant",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"Mercure",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"miséricorde",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"pomme",2,0.000170024653574768,11,0.000107256381754714,102558,9,9.91244011234099e-05,90795,1.71526538014679
"bas",5,0.000425061633936921,28,0.000273016244466546,102558,23,0.000253317913982047,90795,1.67797700231751
"chëoir",5,0.000425061633936921,28,0.000273016244466546,102558,23,0.000253317913982047,90795,1.67797700231751
"manger",5,0.000425061633936921,28,0.000273016244466546,102558,23,0.000253317913982047,90795,1.67797700231751
"vëoir",56,0.00476069030009351,315,0.00307143275024864,102558,259,0.0028525799878848,90795,1.66890685635904
"enfant",37,0.00314545609113321,209,0.00203787125333957,102558,172,0.00189437744369183,90795,1.66041677787465
"mos",3,0.000255036980362153,17,0.000165759862711831,102558,14,0.000154193512858638,90795,1.6540059022844
"joie",20,0.00170024653574768,115,0.00112131671834474,102558,95,0.00104631312296933,90795,1.6249882548759
"chevalier",16,0.00136019722859815,92,0.000897053374675793,102558,76,0.000837050498375461,90795,1.6249882548759
"autel",4,0.000340049307149537,23,0.000224263343668948,102558,19,0.000209262624593865,90795,1.6249882548759
"fief",4,0.000340049307149537,23,0.000224263343668948,102558,19,0.000209262624593865,90795,1.6249882548759
"péché",9,0.000765110941086458,52,0.000507030168295014,102558,43,0.000473594360922958,90795,1.6155406487429
"ennemi",23,0.00195528351610984,133,0.00129682716121609,102558,110,0.00121152045817501,90795,1.61390878950175
"bel",17,0.00144520955538553,99,0.00096530743579243,102558,82,0.000903133432457734,90795,1.60021709245402
"pro",7,0.000595086287511689,41,0.000399773786540299,102558,34,0.000374469959799548,90795,1.58914292572423
"ci",16,0.00136019722859815,94,0.000916554534994832,102558,78,0.000859078143069552,90795,1.58332188936627
"souffrir",16,0.00136019722859815,94,0.000916554534994832,102558,78,0.000859078143069552,90795,1.58332188936627
"foi",11,0.000935135594661226,65,0.000633787710368767,102558,54,0.000594746406740459,90795,1.57232659846789
"doucement",12,0.00102014792144861,71,0.000692291191325884,102558,59,0.000649815518475687,90795,1.56990390725299
"prendre",44,0.0037405423786449,262,0.00255465200179411,102558,218,0.00240101327165593,90795,1.55790158380305
"felon",4,0.000340049307149537,24,0.000234013923828468,102558,20,0.000220276446940911,90795,1.54373884213211
"oser",4,0.000340049307149537,24,0.000234013923828468,102558,20,0.000220276446940911,90795,1.54373884213211
"marchéant",3,0.000255036980362153,18,0.000175510442871351,102558,15,0.000165207335205683,90795,1.54373884213211
"estovoir",2,0.000170024653574768,12,0.000117006961914234,102558,10,0.000110138223470455,90795,1.54373884213211
"glouton",2,0.000170024653574768,12,0.000117006961914234,102558,10,0.000110138223470455,90795,1.54373884213211
"hôtel",2,0.000170024653574768,12,0.000117006961914234,102558,10,0.000110138223470455,90795,1.54373884213211
"Mahom",2,0.000170024653574768,12,0.000117006961914234,102558,10,0.000110138223470455,90795,1.54373884213211
"poindre",2,0.000170024653574768,12,0.000117006961914234,102558,10,0.000110138223470455,90795,1.54373884213211
"vent",2,0.000170024653574768,12,0.000117006961914234,102558,10,0.000110138223470455,90795,1.54373884213211
"pain",7,0.000595086287511689,43,0.000419274946859338,102558,36,0.000396497604493639,90795,1.50085720762844
"gré",6,0.000510073960724305,37,0.000360771465902221,102558,31,0.000341428492758412,90795,1.49394081496656
"montrer",6,0.000510073960724305,37,0.000360771465902221,102558,31,0.000341428492758412,90795,1.49394081496656
"voloir",19,0.0016152342089603,119,0.00116031903898282,102558,100,0.00110138223470455,90795,1.4665519000255
"répondre",13,0.00110516024823599,82,0.000799547573080598,102558,69,0.000759953741946142,90795,1.45424673534184
"esprit",3,0.000255036980362153,19,0.00018526102303087,102558,16,0.000176221157552729,90795,1.44725516449885
"soir",3,0.000255036980362153,19,0.00018526102303087,102558,16,0.000176221157552729,90795,1.44725516449885
"là",18,0.00153022188217292,115,0.00112131671834474,102558,97,0.00106834076766342,90795,1.43233500816381
"Alexis",9,0.000765110941086458,58,0.00056553364925213,102558,49,0.000539677295005232,90795,1.4177193448152
"entour",4,0.000340049307149537,26,0.000253515084147507,102558,22,0.000242304091635002,90795,1.40339894739283
"compagnon",2,0.000170024653574768,13,0.000126757542073753,102558,11,0.000121152045817501,90795,1.40339894739283
"lai",2,0.000170024653574768,13,0.000126757542073753,102558,11,0.000121152045817501,90795,1.40339894739283
"convenir",6,0.000510073960724305,39,0.00038027262622126,102558,33,0.000363456137452503,90795,1.40339894739283
"savoir",57,0.0048457026268809,374,0.00364671697966029,102558,317,0.00349138168401344,90795,1.38790400633328
"cuidier",11,0.000935135594661226,73,0.000711792351644923,102558,62,0.000682856985516824,90795,1.36944574705268
"maistre",3,0.000255036980362153,20,0.00019501160319039,102558,17,0.000187234979899774,90795,1.36212250776363
"plaire",10,0.000850123267873842,68,0.000663039450847325,102558,58,0.000638801696128641,90795,1.33080934666561
"pié",5,0.000425061633936921,34,0.000331519725423663,102558,29,0.000319400848064321,90795,1.33080934666561
"chien",9,0.000765110941086458,62,0.000604535969890208,102558,53,0.000583732584393414,90795,1.31072165841405
"glorieux",5,0.000425061633936921,35,0.000341270305583182,102558,30,0.000330414670411366,90795,1.28644903511009
"maintenant",4,0.000340049307149537,28,0.000273016244466546,102558,24,0.000264331736329093,90795,1.28644903511009
"Sarrasin",4,0.000340049307149537,28,0.000273016244466546,102558,24,0.000264331736329093,90795,1.28644903511009
"degré",3,0.000255036980362153,21,0.000204762183349909,102558,18,0.00019824880224682,90795,1.28644903511009
"boivre",2,0.000170024653574768,14,0.000136508122233273,102558,12,0.000132165868164546,90795,1.28644903511009
"essil",2,0.000170024653574768,14,0.000136508122233273,102558,12,0.000132165868164546,90795,1.28644903511009
"oeil",2,0.000170024653574768,14,0.000136508122233273,102558,12,0.000132165868164546,90795,1.28644903511009
"bois",6,0.000510073960724305,43,0.000419274946859338,102558,37,0.000407511426840685,90795,1.25168014226928
"amour",11,0.000935135594661226,79,0.00077029583260204,102558,68,0.000748939919599097,90795,1.24861229878332
"chrétien",5,0.000425061633936921,36,0.000351020885742702,102558,31,0.000341428492758412,90795,1.2449506791388
"las",4,0.000340049307149537,29,0.000282766824626065,102558,25,0.000275345558676139,90795,1.23499107370569
"fors",10,0.000850123267873842,73,0.000711792351644923,102558,63,0.000693870807863869,90795,1.22518955724771
"cheval",6,0.000510073960724305,44,0.000429025527018858,102558,38,0.000418525249187731,90795,1.21874119115693
"gloire",3,0.000255036980362153,22,0.000214512763509429,102558,19,0.000209262624593865,90795,1.21874119115693
"amor",5,0.000425061633936921,37,0.000360771465902221,102558,32,0.000352442315105457,90795,1.20604597041571
"courir",5,0.000425061633936921,37,0.000360771465902221,102558,32,0.000352442315105457,90795,1.20604597041571
"ainsi",16,0.00136019722859815,120,0.00117006961914234,102558,104,0.00114543752409274,90795,1.1874914170247
"pechié",4,0.000340049307149537,30,0.000292517404785585,102558,26,0.000286359381023184,90795,1.1874914170247
"fou",2,0.000170024653574768,15,0.000146258702392792,102558,13,0.000143179690511592,90795,1.1874914170247
"plaie",2,0.000170024653574768,15,0.000146258702392792,102558,13,0.000143179690511592,90795,1.1874914170247
"devoir",23,0.00195528351610984,174,0.00169660094775639,102558,151,0.00166308717440388,90795,1.17569514467015
"ja",14,0.00119017257502338,107,0.00104331207706859,102558,93,0.00102428547827524,90795,1.16195396719621
"honte",3,0.000255036980362153,23,0.000224263343668948,102558,20,0.000220276446940911,90795,1.15780413159908
"Jésus-Christ",11,0.000935135594661226,85,0.000828799313559157,102558,74,0.00081502285368137,90795,1.14737346374684
"rien",14,0.00119017257502338,109,0.00106281323738762,102558,95,0.00104631312296933,90795,1.13749177841313
"moi",16,0.00136019722859815,127,0.00123832368025898,102558,111,0.00122253428052206,90795,1.11260457090602
"paix",4,0.000340049307149537,32,0.000312018565104624,102558,28,0.000308387025717275,90795,1.10267060152294
"premier",4,0.000340049307149537,32,0.000312018565104624,102558,28,0.000308387025717275,90795,1.10267060152294
"anel",2,0.000170024653574768,16,0.000156009282552312,102558,14,0.000154193512858638,90795,1.10267060152294
"ça",2,0.000170024653574768,16,0.000156009282552312,102558,14,0.000154193512858638,90795,1.10267060152294
"cher",2,0.000170024653574768,16,0.000156009282552312,102558,14,0.000154193512858638,90795,1.10267060152294
"fruit",2,0.000170024653574768,16,0.000156009282552312,102558,14,0.000154193512858638,90795,1.10267060152294
"gros",2,0.000170024653574768,16,0.000156009282552312,102558,14,0.000154193512858638,90795,1.10267060152294
"poi",2,0.000170024653574768,16,0.000156009282552312,102558,14,0.000154193512858638,90795,1.10267060152294
"an",11,0.000935135594661226,91,0.000887302794516274,102558,80,0.000881105787763643,90795,1.06132045396582
"grand",9,0.000765110941086458,75,0.000731293511963962,102558,66,0.000726912274905006,90795,1.05254921054462
"pouvoir",25,0.0021253081696846,210,0.00204762183349909,102558,185,0.00203755713420343,90795,1.0430667852244
"fortement",14,0.00119017257502338,119,0.00116031903898282,102558,105,0.00115645134643978,90795,1.02915922808807
"fol",4,0.000340049307149537,34,0.000331519725423663,102558,30,0.000330414670411366,90795,1.02915922808807
"suivre",2,0.000170024653574768,17,0.000165759862711831,102558,15,0.000165207335205683,90795,1.02915922808807
"venir",54,0.00459066564651875,464,0.00452426919401704,102558,410,0.00451566716228867,90795,1.01660850579432
"croire",17,0.00144520955538553,148,0.00144308586360888,102558,131,0.00144281072746297,90795,1.0016626074903
"mort",9,0.000765110941086458,80,0.000780046412761559,102558,71,0.000781981386640233,90795,0.978426026703449
"lieu",10,0.000850123267873842,90,0.000877552214356754,102558,80,0.000881105787763643,90795,0.964836776332568
"quoi",6,0.000510073960724305,54,0.000526531328614053,102558,48,0.000528663472658186,90795,0.964836776332568
"œil",3,0.000255036980362153,27,0.000263265664307026,102558,24,0.000264331736329093,90795,0.964836776332568
"faux",2,0.000170024653574768,18,0.000175510442871351,102558,16,0.000176221157552729,90795,0.964836776332568
"lance",2,0.000170024653574768,18,0.000175510442871351,102558,16,0.000176221157552729,90795,0.964836776332568
