"","text","obs_freq","exp_freq","p_value"
"87","F087_trChanoinessesWatriquet_Ars-3525",4,12.0458521870287,0.01631
"88","F088_trDamesParisWatriquetDeCouvin_Ars-3525",11,18.3983911513323,0.0726
"89","F089_trDamesVit1_BnF-1593",3,7.73092006033183,0.07488
"90","F090_Tresces1Garin_Bern-354",18,18.8178984414279,0.84523
"91","F091_Tresces1Garin_BnF-12581",18,16.0611362493715,0.61674
"92","F092_Tresces2_BnF-19152",28,26.1892408245349,0.71393
"93","F093_unFemme100Chevaliers_BnF-25545",15,11.5664152840623,0.2974
"94","F094_Veuve_Nott-6",10,30.0247360482655,0.00017
"95","F095_VieillePalme_BnF-2173",7,3.3560583207642,0.03236
"96","F096_VilainAsnier_BnF-19152",2,3.11633986928105,0.48037
"97","F097_VilainBailluelBodel_BnF-837",4,7.01176470588235,0.24008
"98","F098_VilainFarbuBodel_BnF-2168",7,8.15042735042735,0.66763
"99","F099_VilainMire_Berlin-257",32,23.0729009552539,0.05304
"100","F100_VilainOstelSire_Lyon-5495",5,6.35253896430367,0.60534
"101","F101_VilainParadis_Nott-6",6,10.3678230266466,0.16206
