"","text","obs_freq","exp_freq","p_value"
"87","F087_trChanoinessesWatriquet_Ars-3525",1,5.4974358974359,0.04771
"88","F088_trDamesParisWatriquetDeCouvin_Ars-3525",2,8.3965811965812,0.02396
"89","F089_trDamesVit1_BnF-1593",NA,3.52820512820513,0.04939
"90","F090_Tresces1Garin_Bern-354",9,8.58803418803419,0.89303
"91","F091_Tresces1Garin_BnF-12581",8,7.32991452991453,0.79984
"92","F092_Tresces2_BnF-19152",9,11.9521367521368,0.38154
"93","F093_unFemme100Chevaliers_BnF-25545",7,5.27863247863248,0.44499
"94","F094_Veuve_Nott-6",10,13.7025641025641,0.30828
"95","F095_VieillePalme_BnF-2173",2,1.53162393162393,0.8144
"96","F096_VilainAsnier_BnF-19152",1,1.42222222222222,0.82552
"97","F097_VilainBailluelBodel_BnF-837",2,3.2,0.48587
"98","F098_VilainFarbuBodel_BnF-2168",6,3.71965811965812,0.23352
"99","F099_VilainMire_Berlin-257",15,10.5299145299145,0.15538
"100","F100_VilainOstelSire_Lyon-5495",2,2.8991452991453,0.64751
"101","F101_VilainParadis_Nott-6",1,4.73162393162393,0.07633
