"","text","obs_freq","exp_freq","p_value"
"86","F086_trBocusDurant_BnF-837",18,29.650175967823,0.02249
"87","F087_trChanoinessesWatriquet_Ars-3525",27,19.9989441930618,0.09765
"88","F088_trDamesParisWatriquetDeCouvin_Ars-3525",32,30.5456510809452,0.77751
"89","F089_trDamesVit1_BnF-1593",11,12.8351432880845,0.59406
"90","F090_Tresces1Garin_Bern-354",31,31.2421317244847,0.96325
"91","F091_Tresces1Garin_BnF-12581",24,26.6652589240825,0.58839
"92","F092_Tresces2_BnF-19152",48,43.480291603821,0.4653
"93","F093_unFemme100Chevaliers_BnF-25545",20,19.202966314731,0.84952
"94","F094_Veuve_Nott-6",61,49.8481146304676,0.09082
"95","F095_VieillePalme_BnF-2173",4,5.57184514831574,0.45602
"96","F096_VilainAsnier_BnF-19152",8,5.17385620915033,0.20349
"97","F097_VilainBailluelBodel_BnF-837",13,11.6411764705882,0.6861
"98","F098_VilainFarbuBodel_BnF-2168",10,13.5316239316239,0.31055
"99","F099_VilainMire_Berlin-257",42,38.3064353946707,0.52733
"100","F100_VilainOstelSire_Lyon-5495",21,10.5467068878834,0.00112
"101","F101_VilainParadis_Nott-6",10,17.213021618904,0.06453
