"","text","obs_freq","exp_freq","p_value"
"86","F086_trBocusDurant_BnF-837",15,12.6151835093012,0.49415
"87","F087_trChanoinessesWatriquet_Ars-3525",9,8.50889894419306,0.86469
"88","F088_trDamesParisWatriquetDeCouvin_Ars-3525",12,12.9961789844143,0.77658
"89","F089_trDamesVit1_BnF-1593",1,5.46093514328808,0.05197
"90","F090_Tresces1Garin_Bern-354",21,13.2925087983912,0.02908
"91","F091_Tresces1Garin_BnF-12581",12,11.3451985922574,0.84179
"92","F092_Tresces2_BnF-19152",17,18.4994469582705,0.71881
"93","F093_unFemme100Chevaliers_BnF-25545",NA,8.17023629964807,0.0046
"94","F094_Veuve_Nott-6",31,21.2087481146305,0.02817
"95","F095_VieillePalme_BnF-2173",5,2.37063851181498,0.05866
"96","F096_VilainAsnier_BnF-19152",1,2.20130718954248,0.39947
"97","F097_VilainBailluelBodel_BnF-837",4,4.95294117647059,0.68685
"98","F098_VilainFarbuBodel_BnF-2168",11,5.75726495726496,0.02334
"99","F099_VilainMire_Berlin-257",10,16.298139768728,0.10726
"100","F100_VilainOstelSire_Lyon-5495",7,4.48728004022122,0.22149
"101","F101_VilainParadis_Nott-6",6,7.32357968828557,0.62735
